code_canton;annee;code_departement;impot_moyen;population;agriculteurs_exploitants;artisans_comm_chefs_entr;cadres_prof_intel_sup;professions_intermediaires;employes;ouvriers;retraites;autres_sans_activite_prof;population_15_29;population_30_44;population_45_59;population_60_74;population_75_plus;population_hommes;inscrits;abstentions;blancs_nuls;vote_extreme_gauche;vote_gauche;vote_centre;vote_droite;vote_extreme_droite;pct_population_hommes;pct_agriculteurs_exploitants;pct_artisans_comm_chefs_entr;pct_cadres_prof_intel_sup;pct_professions_intermediaires;pct_employes;pct_ouvriers;pct_retraites;pct_autres_sans_activite_prof;pct_population_15_29;pct_population_30_44;pct_population_45_59;pct_population_60_74;pct_population_75_plus;pct_abstentions;pct_blancs_nuls;exprimes;pct_vote_extreme_gauche;pct_vote_gauche;pct_vote_centre;pct_vote_droite;pct_vote_extreme_droite;parti_gagnant;niveau_richesse
0617;2017;06;3710.47;17859;62;820;1155;2233;2452;1842;3312;2463;2954;3403;3843;2866;1271;8535;12814;2463;265;160;1894;2150;2272;3610;47.79;0.43;5.72;8.05;15.57;17.10;12.85;23.10;17.18;20.60;23.74;26.80;19.99;8.87;19.22;2.56;10086;1.59;18.78;21.32;22.53;35.79;extreme_droite;3
0617;2022;06;3952.50;18521;49;761;1230;2329;2565;1831;3608;2391;2967;3665;3711;3072;1361;8937;13598;3051;215;105;2678;2276;676;4597;48.25;0.33;5.15;8.33;15.77;17.37;12.40;24.44;16.19;20.08;24.80;25.12;20.79;9.21;22.44;2.04;10332;1.02;25.92;22.03;6.54;44.49;extreme_droite;3
0621;2007;06;1590.15;15037;14;425;613;1636;2883;1589;3067;1941;2627;3128;3209;2089;1172;7308;10413;1919;97;357;2125;1083;3183;1649;48.60;0.12;3.49;5.04;13.45;23.69;13.06;25.21;15.95;21.49;25.59;26.25;17.09;9.59;18.43;1.14;8397;4.25;25.31;12.90;37.91;19.64;droite;2
0621;2012;06;1943.55;15431;2;505;637;1824;2781;1680;3153;2024;2863;2908;3264;2272;1330;7500;10566;2058;126;92;2678;458;2291;2863;48.60;0.02;4.01;5.05;14.47;22.06;13.33;25.01;16.06;22.66;23.01;25.83;17.98;10.52;19.48;1.48;8382;1.10;31.95;5.46;27.33;34.16;extreme_droite;2
0621;2017;06;2899.05;15475;12;534;634;1751;2680;1552;3480;1981;2394;2908;3136;2816;1387;7474;10876;2286;201;144;1339;1715;1717;3474;48.30;0.10;4.23;5.02;13.87;21.23;12.29;27.57;15.69;18.94;23.00;24.81;22.28;10.97;21.02;2.34;8389;1.72;15.96;20.44;20.47;41.41;extreme_droite;2
0621;2022;06;2701.85;15797;3;564;717;1768;2703;1494;3603;2117;2436;2872;3233;2969;1476;7639;11145;2989;163;78;1993;1586;447;3889;48.36;0.02;4.35;5.53;13.63;20.84;11.52;27.78;16.32;18.76;22.12;24.90;22.86;11.37;26.82;2.00;7993;0.98;24.93;19.84;5.59;48.66;extreme_droite;1
0624;2007;06;1932.13;33099;173;1630;2108;3914;4611;2953;7799;4089;4704;6812;7374;5340;3154;16331;28862;4134;240;917;5386;3257;10816;4112;49.34;0.63;5.98;7.73;14.35;16.90;10.83;28.59;14.99;17.18;24.88;26.93;19.50;11.52;14.32;0.97;24488;3.74;21.99;13.30;44.17;16.79;droite;3
0624;2012;06;2190.29;34502;96;1827;2128;4493;4755;2978;8676;3831;4897;6027;7971;6038;3483;17088;29884;4703;357;272;7230;1579;8791;6952;49.53;0.33;6.35;7.39;15.61;16.52;10.35;30.14;13.31;17.23;21.21;28.05;21.25;12.26;15.74;1.42;24824;1.10;29.13;6.36;35.41;28.01;droite;3
0624;2017;06;3277.22;35667;137;2015;2414;4675;5014;2644;9000;3810;4960;6027;8097;6827;3826;17719;30790;5264;563;377;4057;5611;5784;9134;49.68;0.46;6.78;8.13;15.74;16.88;8.90;30.29;12.82;16.68;20.27;27.23;22.96;12.87;17.10;2.21;24963;1.51;16.25;22.48;23.17;36.59;extreme_droite;2
0624;2022;06;3395.56;36269;172;2118;2630;4932;5012;2660;8792;3910;4818;6219;7942;7175;4018;18016;31363;6823;505;233;4588;5610;2493;11111;49.67;0.57;7.01;8.70;16.32;16.58;8.80;29.09;12.94;15.97;20.61;26.32;23.78;13.32;21.75;2.06;24035;0.97;19.09;23.34;10.37;46.23;extreme_droite;3
0625;2007;06;3724.88;29646;93;1417;3605;3595;3172;1849;5305;4780;4853;6517;6602;3783;2001;14751;20164;2927;189;541;4085;3327;7041;2054;49.76;0.39;5.95;15.14;15.09;13.32;7.76;22.27;20.07;20.43;27.43;27.79;15.92;8.42;14.52;1.10;17048;3.17;23.96;19.52;41.30;12.05;droite;5
0625;2012;06;3441.56;30607;88;1759;4163;3455;3389;1722;5830;4767;5743;5381;7235;4638;2214;15290;21229;3693;282;182;5794;1553;6643;3082;49.96;0.35;6.99;16.54;13.73;13.46;6.84;23.16;18.94;22.78;21.34;28.70;18.40;8.78;17.40;1.61;17254;1.05;33.58;9.00;38.50;17.86;droite;5
0625;2017;06;5153.50;31748;104;1873;4382;3712;3389;1725;6094;4889;5694;5381;7435;5162;2481;15759;22464;4149;359;287;3528;4205;4658;5278;49.64;0.40;7.16;16.75;14.19;12.95;6.59;23.29;18.68;21.77;20.58;28.43;19.74;9.49;18.47;1.96;17956;1.60;19.65;23.42;25.94;29.39;extreme_droite;5
0625;2022;06;5781.65;32080;123;1896;4458;3790;3396;1691;6491;4655;5332;5442;7378;5490;2813;15900;23524;5409;354;141;4742;5803;1455;5620;49.56;0.46;7.15;16.82;14.30;12.82;6.38;24.49;17.57;20.15;20.57;27.89;20.75;10.63;22.99;1.95;17761;0.79;26.70;32.67;8.19;31.64;centre;5
0626;2007;06;1185.12;36019;213;1643;2449;3774;4682;2993;9229;5025;5523;6952;7542;6010;3893;17752;28383;4274;266;887;5836;3796;9942;3382;49.29;0.71;5.48;8.16;12.58;15.60;9.97;30.76;16.75;18.46;23.24;25.21;20.09;13.01;15.06;1.10;23843;3.72;24.48;15.92;41.70;14.18;droite;1
0626;2012;06;1404.16;36977;226;1998;2769;3991;4825;2995;9136;4807;5257;6247;8173;6302;4394;17889;29034;5300;405;274;7617;1727;8271;5440;48.38;0.74;6.50;9.01;12.98;15.69;9.74;29.71;15.63;17.31;20.57;26.91;20.75;14.47;18.25;1.71;23329;1.17;32.65;7.40;35.45;23.32;droite;1
0626;2017;06;2299.11;36666;136;2067;2577;4203;4846;2890;9897;4413;4982;6234;8119;7279;4308;17906;29732;5736;589;402;4273;5305;6107;7320;48.84;0.44;6.66;8.31;13.55;15.62;9.31;31.90;14.22;16.11;20.16;26.26;23.54;13.93;19.29;2.45;23407;1.72;18.26;22.66;26.09;31.27;extreme_droite;1
0626;2022;06;2188.10;37719;149;2157;2746;4408;4832;2805;10318;4665;4937;6213;8366;7536;4772;18149;30308;7659;445;246;5264;5990;1905;8799;48.12;0.46;6.72;8.56;13.74;15.06;8.74;32.16;14.54;15.51;19.52;26.29;23.68;14.99;25.27;1.96;22204;1.11;23.71;26.98;8.58;39.63;extreme_droite;1
0627;2007;06;5200.83;31067;73;1562;3974;3727;3720;1522;6584;4226;4503;6735;6935;4871;2505;15064;23198;3718;197;457;3515;3142;9648;2521;48.49;0.29;6.15;15.65;14.68;14.65;5.99;25.93;16.65;17.62;26.36;27.14;19.07;9.80;16.03;1.01;19283;2.37;18.23;16.29;50.03;13.07;droite;5
0627;2012;06;6024.17;32310;34;1863;3825;4120;3961;1748;7408;3708;4669;6108;7101;5650;2978;15736;24664;4624;357;164;4842;1633;9036;4008;48.70;0.13;6.99;14.34;15.45;14.85;6.55;27.78;13.90;17.61;23.04;26.79;21.32;11.24;18.75;1.78;19683;0.83;24.60;8.30;45.91;20.36;droite;5
0627;2017;06;8052.67;33318;23;1855;4245;4357;4103;1671;7565;3737;4772;6108;7532;6047;3191;16151;26256;4375;457;278;2993;5431;5386;7336;48.48;0.08;6.73;15.40;15.81;14.89;6.06;27.45;13.56;17.26;22.09;27.24;21.87;11.54;16.66;2.09;21424;1.30;13.97;25.35;25.14;34.24;extreme_droite;5
0627;2022;06;10115.90;34833;21;1892;4543;4494;4276;1696;8115;3789;4697;6090;7937;6633;3634;16719;28328;6434;412;111;4076;6656;1999;8640;48.00;0.07;6.56;15.76;15.59;14.83;5.88;28.15;13.14;16.20;21.01;27.38;22.88;12.53;22.71;1.88;21482;0.52;18.97;30.98;9.31;40.22;extreme_droite;5
0694;2007;06;2848.20;75770;97;3156;6309;7656;10732;5261;21259;10757;12362;14871;14509;13447;10064;35368;49567;7938;416;1303;8369;6287;19521;5733;46.68;0.15;4.84;9.67;11.74;16.45;8.07;32.59;16.49;18.94;22.79;22.23;20.61;15.42;16.01;1.00;41213;3.16;20.31;15.25;47.37;13.91;droite;5
0694;2012;06;3184.40;75568;75;3067;7340;8279;11045;5188;20648;9178;12501;14017;14390;13572;10175;35324;51617;10634;659;380;11165;2976;17588;8215;46.74;0.12;4.73;11.32;12.77;17.04;8.00;31.85;14.16;19.33;21.68;22.26;20.99;15.74;20.60;1.61;40324;0.94;27.69;7.38;43.62;20.37;droite;5
0694;2017;06;4464.30;72999;49;2839;8029;8016;10234;4351;19822;9250;10965;14017;13847;12954;10790;34281;52545;10230;849;551;6888;10026;10894;13107;46.96;0.08;4.54;12.83;12.81;16.35;6.95;31.67;14.78;17.52;22.40;22.13;20.70;17.24;19.47;2.01;41466;1.33;16.61;24.18;26.27;31.61;extreme_droite;4
0694;2022;06;4714.40;74709;50;3100;8525;8427;10093;4357;20627;8992;10963;14122;14376;13635;11075;34844;54402;14196;685;318;8674;11991;3442;15096;46.64;0.08;4.83;13.28;13.13;15.73;6.79;32.14;14.01;17.08;22.01;22.40;21.25;17.26;26.09;1.70;39521;0.80;21.95;30.34;8.71;38.20;extreme_droite;4
0695;2007;06;2511.50;48941;99;1802;3200;5663;7532;3909;12741;6407;7863;9881;9262;8213;6150;22791;32225;5648;217;829;5090;3915;12112;4414;46.57;0.24;4.36;7.74;13.69;18.21;9.45;30.81;15.49;19.01;23.89;22.39;19.85;14.87;17.53;0.82;26360;3.14;19.31;14.85;45.95;16.75;droite;4
0695;2012;06;2748.80;46686;89;1954;3383;5448;6748;3443;13774;5233;6913;9132;8663;9303;6584;21888;33796;7122;328;226;6821;1732;10874;6693;46.88;0.22;4.88;8.44;13.60;16.84;8.59;34.37;13.06;17.03;22.50;21.34;22.92;16.22;21.07;1.23;26346;0.86;25.89;6.57;41.27;25.40;droite;4
0695;2017;06;4088.00;50928;44;2207;3854;5900;7555;3596;14221;5864;7336;9132;9843;9648;7297;23663;34065;7011;457;325;4090;7681;6568;7933;46.46;0.10;5.10;8.91;13.64;17.47;8.32;32.89;13.56;16.96;21.11;22.76;22.30;16.87;20.58;1.69;26597;1.22;15.38;28.88;24.69;29.83;extreme_droite;4
0695;2022;06;3891.00;52100;35;2448;3980;6092;7771;3683;14199;6065;7804;9207;10089;9507;7706;24205;34547;8937;401;200;5060;6907;2091;10951;46.46;0.08;5.53;8.99;13.76;17.55;8.32;32.07;13.70;17.61;20.78;22.77;21.45;17.39;25.87;1.57;25209;0.79;20.07;27.40;8.29;43.44;extreme_droite;3
0696;2007;06;3216.20;70829;50;2446;3308;6201;11472;5571;21754;9980;10179;12947;12853;12924;11857;31996;49733;8566;372;1258;7763;5806;19781;6187;45.17;0.08;4.02;5.44;10.20;18.87;9.17;35.79;16.42;16.75;21.31;21.15;21.27;19.51;17.22;0.90;40795;3.08;19.03;14.23;48.49;15.17;droite;5
0696;2012;06;3772.20;73603;61;2964;3543;6530;12004;5859;22413;9973;11002;12074;13559;13498;12339;33591;50720;11451;522;322;10040;2239;17781;8365;45.64;0.10;4.68;5.59;10.31;18.95;9.25;35.38;15.74;17.61;19.33;21.70;21.61;19.75;22.58;1.33;38747;0.83;25.91;5.78;45.89;21.59;droite;5
0696;2017;06;5264.00;73868;38;3052;3874;6459;11387;5493;22065;11130;10593;12074;14254;13771;12818;33361;50114;11635;649;460;6030;9553;8620;13167;45.16;0.06;4.81;6.10;10.17;17.93;8.65;34.75;17.53;16.68;19.01;22.44;21.68;20.18;23.22;1.69;37830;1.22;15.94;25.25;22.79;34.81;extreme_droite;5
0696;2022;06;5537.40;72435;19;3171;3864;6292;11381;5374;21254;10855;10337;11660;14218;13604;12390;32752;50911;15026;564;245;7253;9887;3188;14748;45.22;0.03;5.10;6.21;10.11;18.29;8.64;34.16;17.45;16.62;18.74;22.86;21.87;19.92;29.51;1.57;35321;0.69;20.53;27.99;9.03;41.75;extreme_droite;5
0697;2007;06;2539.50;42207;27;1678;2346;4582;6586;3351;12146;5392;6295;8546;7898;7528;5842;19618;28227;4679;199;770;4703;3690;10796;3390;46.48;0.07;4.65;6.50;12.69;18.24;9.28;33.64;14.93;17.43;23.67;21.87;20.85;16.18;16.58;0.85;23349;3.30;20.14;15.80;46.24;14.52;droite;4
0697;2012;06;2797.00;43115;20;1701;2443;4688;6663;3901;12275;5123;6348;7505;8137;7487;6294;20283;29363;6670;287;221;6111;1463;9608;5003;47.04;0.05;4.62;6.64;12.73;18.10;10.60;33.34;13.92;17.75;20.98;22.75;20.93;17.60;22.72;1.26;22406;0.99;27.27;6.53;42.88;22.33;droite;4
0697;2017;06;3921.00;41471;16;1783;2394;4516;6337;3276;12312;5270;5833;7505;8077;7983;6519;19279;28424;6336;395;307;3501;5842;5408;6635;46.49;0.04;4.97;6.67;12.58;17.65;9.12;34.29;14.68;16.24;20.90;22.49;22.23;18.15;22.29;1.79;21693;1.42;16.14;26.93;24.93;30.59;extreme_droite;4
0697;2022;06;4189.90;42125;12;1960;2610;4495;6358;3451;11753;5458;5953;7548;8385;7859;6364;19785;28166;7664;294;163;4127;5672;1864;8382;46.97;0.03;5.43;7.23;12.45;17.61;9.56;32.56;15.12;16.49;20.90;23.22;21.76;17.62;27.21;1.43;20208;0.81;20.42;28.07;9.22;41.48;extreme_droite;3
0698;2007;06;2491.60;50257;69;1666;3413;5705;7560;5374;9418;7470;8957;11162;9941;6298;4328;24305;29385;5206;276;950;5886;4130;9500;3437;48.36;0.17;4.10;8.39;14.03;18.59;13.21;23.15;18.37;22.01;27.43;24.43;15.48;10.64;17.72;1.14;23903;3.97;24.62;17.28;39.74;14.38;droite;4
0698;2012;06;2802.30;51021;33;1985;3860;5782;7349;5294;10126;6777;8746;9990;10321;7106;4704;24629;30997;6852;363;274;8107;1838;8089;5474;48.27;0.08;4.82;9.37;14.03;17.83;12.85;24.57;16.45;21.40;24.45;25.26;17.39;11.51;22.11;1.50;23782;1.15;34.09;7.73;34.01;23.02;gauche;4
0698;2017;06;4418.80;50396;29;1876;3673;5748;7364;5130;9958;7141;8304;9990;10302;7694;4604;24519;32480;7525;503;436;5436;5486;6278;6816;48.65;0.07;4.58;8.98;14.05;18.00;12.54;24.34;17.45;20.31;24.43;25.19;18.81;11.26;23.17;2.02;24452;1.78;22.23;22.44;25.67;27.88;extreme_droite;4
0698;2022;06;4518.80;48708;43;2008;3797;5532;6717;4767;9945;7002;7480;9525;10047;7997;4735;23639;33674;9974;1269;195;6292;5962;1574;8408;48.53;0.11;5.04;9.54;13.90;16.87;11.97;24.98;17.59;18.80;23.94;25.25;20.10;11.90;29.62;5.35;22431;0.87;28.05;26.58;7.02;37.48;extreme_droite;4
0699;2007;06;2642.80;348721;287;10322;22768;37248;52331;27150;84719;59590;67144;65553;65785;53176;42793;160418;210231;38242;1628;5510;41824;24824;71701;26502;46.00;0.10;3.51;7.73;12.65;17.77;9.22;28.78;20.24;22.80;22.26;22.34;18.06;14.53;18.19;0.95;170361;3.23;24.55;14.57;42.09;15.56;droite;5
0699;2012;06;3185.30;343629;258;11461;24112;37547;51639;26214;83235;55825;65076;62215;63294;55198;42323;160407;214405;47471;2488;1457;55176;10332;59625;37856;46.68;0.09;3.95;8.31;12.93;17.79;9.03;28.67;19.23;22.59;21.59;21.97;19.16;14.69;22.14;1.49;164446;0.89;33.55;6.28;36.26;23.02;droite;5
0699;2017;06;4754.90;340017;160;11326;26218;36604;49480;24304;82550;56526;61605;62215;62755;58383;42240;158853;215814;51012;3130;2228;33952;41087;42215;42190;46.72;0.06;3.94;9.13;12.75;17.23;8.46;28.75;19.68;21.45;21.66;21.85;20.33;14.71;23.64;1.90;161672;1.38;21.00;25.41;26.11;26.10;droite;5
0699;2022;06;4830.10;343477;153;11497;27516;36823;48899;24512;81502;59121;62691;62206;63279;59414;42483;160681;220899;65792;3110;1262;43087;41081;10750;55817;46.78;0.05;3.96;9.49;12.70;16.86;8.45;28.10;20.38;21.61;21.44;21.81;20.48;14.65;29.78;2.01;151997;0.83;28.35;27.03;7.07;36.72;extreme_droite;4
1303;2007;13;2246.30;65586;107;2230;5813;9279;8645;4346;14042;9344;10643;13325;14892;9383;5510;31667;51809;7636;542;2146;11224;6776;16045;7440;48.28;0.20;4.14;10.80;17.25;16.07;8.08;26.10;17.37;19.80;24.79;27.70;17.46;10.25;14.74;1.23;43631;4.92;25.72;15.53;36.77;17.05;droite;4
1303;2012;13;2818.96;68998;115;2580;6206;9840;8723;4367;16258;8809;10479;12882;15531;11617;6511;33344;54306;8494;797;492;15693;3167;13571;12092;48.33;0.20;4.53;10.91;17.29;15.33;7.68;28.57;15.48;18.38;22.59;27.24;20.37;11.42;15.64;1.74;45015;1.09;34.86;7.04;30.15;26.86;gauche;4
1303;2017;13;3966.82;70876;63;2728;6572;10165;8602;4375;17360;8872;10151;12882;15449;12977;7245;34225;57161;9547;1052;657;9109;9812;11437;15547;48.29;0.11;4.64;11.19;17.31;14.64;7.45;29.56;15.10;17.29;21.94;26.32;22.11;12.34;16.70;2.21;46562;1.41;19.56;21.07;24.56;33.39;extreme_droite;4
1303;2022;13;4228.58;73316;60;2851;6899;10420;8762;4413;18461;9286;10234;13179;15901;13942;7860;35462;58520;12212;933;371;9959;11566;2730;20749;48.37;0.10;4.66;11.28;17.04;14.33;7.22;30.19;15.19;16.75;21.56;26.02;22.81;12.86;20.87;2.01;45375;0.82;21.95;25.49;6.02;45.73;extreme_droite;4
1304;2007;13;1662.93;63044;491;1955;2510;5491;8691;7262;14300;11332;10972;12092;13302;9364;6311;29907;44854;6864;478;2351;11939;4959;11903;6360;47.44;0.94;3.76;4.82;10.55;16.70;13.96;27.48;21.78;21.08;23.24;25.56;17.99;12.13;15.30;1.26;37512;6.27;31.83;13.22;31.73;16.95;gauche;2
1304;2012;13;2106.10;63513;487;2044;2632;6013;8794;7339;15216;10068;10624;10392;13342;10469;6776;30355;46277;8738;674;567;16020;1812;8939;9527;47.79;0.93;3.89;5.00;11.43;16.72;13.95;28.93;19.14;20.59;20.14;25.86;20.29;13.13;18.88;1.80;36865;1.54;43.46;4.92;24.25;25.84;gauche;2
1304;2017;13;3296.10;63327;380;1810;2449;5776;8037;6545;16417;11461;9684;10392;13033;12726;7165;29898;46112;9929;834;567;6170;9683;8011;10918;47.21;0.72;3.42;4.63;10.92;15.20;12.38;31.05;21.68;18.27;19.61;24.59;24.01;13.52;21.53;2.30;35349;1.60;17.45;27.39;22.66;30.89;extreme_droite;2
1304;2022;13;3331.10;61461;343;1966;2749;5748;7772;6355;15497;10977;9267;10319;12725;12410;6816;29240;46408;11975;637;367;11851;7267;1445;12866;47.57;0.67;3.82;5.35;11.18;15.12;12.36;30.15;21.35;17.98;20.02;24.69;24.08;13.23;25.80;1.85;33796;1.09;35.07;21.50;4.28;38.07;extreme_droite;3
1305;2007;13;2351.80;59405;140;1537;3562;7027;8871;5383;12918;9425;10717;12365;11795;8539;5578;28263;41523;6146;479;1889;10413;5225;11767;5604;47.58;0.29;3.15;7.29;14.38;18.15;11.02;26.44;19.29;21.87;25.24;24.07;17.43;11.39;14.80;1.35;34898;5.41;29.84;14.97;33.72;16.06;droite;4
1305;2012;13;2771.40;60236;104;1770;3734;7469;8844;5097;13243;9255;10099;11052;12283;9340;6343;28488;43416;7852;626;412;14243;2094;9697;8492;47.29;0.21;3.57;7.54;15.08;17.86;10.29;26.74;18.69;20.56;22.50;25.01;19.02;12.91;18.09;1.76;34938;1.18;40.77;5.99;27.75;24.31;gauche;4
1305;2017;13;4048.93;61648;86;1675;4249;7542;9016;4982;14462;8574;10373;11052;12612;10283;6351;29300;44736;8764;809;615;7274;8833;8283;10158;47.53;0.17;3.31;8.40;14.91;17.82;9.85;28.59;16.95;20.47;21.81;24.89;20.29;12.53;19.59;2.25;35163;1.75;20.69;25.12;23.56;28.89;extreme_droite;4
1305;2022;13;4195.67;62280;63;1827;4215;7579;9189;5060;14647;8804;10294;10992;12662;10758;6736;29487;45874;12113;675;336;10072;7663;1918;13097;47.35;0.12;3.56;8.20;14.75;17.88;9.85;28.50;17.13;20.01;21.37;24.61;20.91;13.09;26.40;2.00;33086;1.02;30.44;23.16;5.80;39.58;extreme_droite;4
